transaction_id,account_id,timestamp,amount,merchant,category,location,status
TXN2971,ACC3597,2/29/2024 19:36,15.5,HBO Max,Entertainment,New York,completed
TXN2972,ACC5389,2/29/2024 19:42,4404.49,Mortgage Payment,Housing,Nashville,completed
TXN2973,ACC6531,2/29/2024 19:55,1600.04,B&H Photo,Electronics,Phoenix,completed
TXN2974,ACC4773,2/29/2024 19:54,61.96,BP Gas,Transportation,Phoenix,completed
TXN2975,ACC3647,2/29/2024 20:07,59.23,Domino's,Food,Sydney,flagged
TXN2976,ACC7559,2/29/2024 20:12,13.55,Lyft,Transportation,Berlin,completed
TXN2977,ACC8242,2/29/2024 20:15,3098.06,HOA Fee,Housing,Madrid,completed
TXN2978,ACC4884,2/29/2024 20:28,318.91,Samsung Store,Electronics,Singapore,pending
TXN2979,ACC9224,2/29/2024 20:30,233.59,Lyft,Transportation,Sydney,completed
TXN2980,ACC9338,2/29/2024 20:40,1839.18,Home Insurance,Housing,Chicago,completed
TXN2981,ACC6766,2/29/2024 20:46,305.78,Dental Office,Healthcare,San Antonio,completed
TXN2982,ACC6651,2/29/2024 20:52,111.84,Amazon,Shopping,Seattle,completed
TXN2983,ACC3922,2/29/2024 21:01,58.01,Panera Bread,Food,Dallas,completed
TXN2984,ACC9939,2/29/2024 21:10,1827.05,Best Buy,Electronics,Tokyo,pending
TXN2985,ACC8952,2/29/2024 21:14,58.41,Pizza Hut,Food,Los Angeles,completed
TXN2986,ACC3594,2/29/2024 21:18,147.72,Wendy's,Food,Phoenix,completed
TXN2987,ACC2629,2/29/2024 21:30,277.75,PlayStation Store,Entertainment,Lagos,completed
TXN2988,ACC7249,2/29/2024 21:41,206.54,Solar Payment,Utilities,London,pending
TXN2989,ACC1352,2/29/2024 21:43,3261.48,Venmo,Transfer,Orlando,completed
TXN2990,ACC2225,2/29/2024 21:48,314.92,Internet Provider,Utilities,Lagos,completed
TXN2991,ACC4524,2/29/2024 21:53,11585.49,Western Union,Transfer,Austin,completed
TXN2992,ACC9215,2/29/2024 21:59,289.32,Uber,Transportation,Austin,flagged
TXN2993,ACC2400,2/29/2024 22:08,52.73,BP Gas,Transportation,Denver,completed
TXN2994,ACC1587,2/29/2024 22:13,332.39,Trash Service,Utilities,Amsterdam,pending
TXN2995,ACC6351,2/29/2024 22:23,680.8,Dental Office,Healthcare,Tampa,completed
TXN2996,ACC1286,2/29/2024 22:30,2740.82,Property Tax,Housing,Austin,flagged
TXN2997,ACC7181,2/29/2024 22:38,1064.33,Samsung Store,Electronics,Tampa,completed
TXN2998,ACC2629,2/29/2024 22:44,567.71,Gym Membership,Healthcare,Tampa,flagged
TXN2999,ACC4304,2/29/2024 22:56,48.86,Theme Park,Entertainment,Atlanta,completed
TXN3000,ACC7839,2/29/2024 23:02,106.88,Internet Provider,Utilities,New York,completed
TXN3001,ACC6531,2/29/2024 23:04,10930.41,Venmo,Transfer,Dallas,flagged
TXN3002,ACC6517,2/29/2024 23:11,4869.78,Mortgage Payment,Housing,Philadelphia,completed
TXN3003,ACC1852,2/29/2024 23:19,944.64,Gym Membership,Healthcare,Las Vegas,completed
TXN3004,ACC6766,2/29/2024 23:32,30.95,Macy's,Shopping,Dubai,flagged
TXN3005,ACC9472,2/29/2024 23:33,307.28,Phone Bill,Utilities,Mexico City,flagged
TXN3006,ACC5032,2/29/2024 23:42,908.45,PayPal Transfer,Transfer,Nashville,completed
TXN3007,ACC3307,2/29/2024 23:49,1288.36,Walgreens,Healthcare,Orlando,completed
TXN3008,ACC7441,2/29/2024 23:52,297.85,Luxury Store,Shopping,Orlando,completed
TXN3009,ACC6072,3/1/2024 0:02,4581.32,Property Tax,Housing,Atlanta,completed
TXN3010,ACC8395,3/1/2024 0:14,73.26,Lab Test,Healthcare,Los Angeles,completed
TXN3011,ACC4642,3/1/2024 0:14,2893.61,Home Insurance,Housing,Charlotte,completed
TXN3012,ACC6494,3/1/2024 0:27,3604.45,Maintenance Fee,Housing,San Francisco,flagged
TXN3013,ACC8405,3/1/2024 0:31,4788.93,Mortgage Payment,Housing,Portland,completed
TXN3014,ACC2225,3/1/2024 0:43,393.51,Hospital Payment,Healthcare,Madrid,completed
TXN3015,ACC5915,3/1/2024 0:42,403.94,Gym Membership,Healthcare,Chicago,completed
TXN3016,ACC8122,3/1/2024 0:51,2230.53,Property Tax,Housing,Berlin,completed
TXN3017,ACC7181,3/1/2024 0:54,16.27,Concert Tickets,Entertainment,San Francisco,completed
TXN3018,ACC4642,3/1/2024 1:10,45.2,Concert Tickets,Entertainment,San Francisco,completed
TXN3019,ACC2465,3/1/2024 1:10,48.93,Starbucks,Food,San Antonio,pending
TXN3020,ACC9334,3/1/2024 1:18,59.6,Auto Repair,Transportation,Portland,completed
TXN3021,ACC3316,3/1/2024 1:28,2005.04,Micro Center,Electronics,Mumbai,pending
TXN3022,ACC5005,3/1/2024 1:29,33.29,Steam,Entertainment,Minneapolis,completed
TXN3023,ACC1852,3/1/2024 1:44,3037.39,Rent Payment,Housing,London,completed
TXN3024,ACC3647,3/1/2024 1:44,43.34,Parking,Transportation,Seattle,pending
TXN3025,ACC6469,3/1/2024 1:52,18.49,KFC,Food,Toronto,pending
TXN3026,ACC9215,3/1/2024 2:05,268.2,eBay,Shopping,Dubai,completed
TXN3027,ACC7964,3/1/2024 2:14,146.41,Chick-fil-A,Food,Philadelphia,pending
TXN3028,ACC3824,3/1/2024 2:12,114.05,Domino's,Food,Amsterdam,pending
TXN3029,ACC6311,3/1/2024 2:28,143.77,Trash Service,Utilities,Denver,completed
TXN3030,ACC4771,3/1/2024 2:35,242.68,H&M,Shopping,Tokyo,completed
TXN3031,ACC5095,3/1/2024 2:34,9.33,Burger King,Food,Sydney,pending
TXN3032,ACC2866,3/1/2024 2:45,387,Electric Company,Utilities,Boston,completed
TXN3033,ACC1696,3/1/2024 2:49,69.84,Parking,Transportation,Singapore,completed
TXN3034,ACC8405,3/1/2024 2:59,95.84,Panera Bread,Food,Orlando,completed
TXN3035,ACC9875,3/1/2024 3:08,2303.15,Nike Store,Shopping,Sydney,completed
TXN3036,ACC5946,3/1/2024 3:10,2178.37,Micro Center,Electronics,Detroit,completed
TXN3037,ACC3824,3/1/2024 3:24,349.01,Hulu,Entertainment,Minneapolis,completed
TXN3038,ACC8671,3/1/2024 3:28,2116.32,Maintenance Fee,Housing,Atlanta,completed
TXN3039,ACC9338,3/1/2024 3:29,47.74,Gaming Store,Entertainment,Madrid,completed
TXN3040,ACC5005,3/1/2024 3:36,2382.77,Rent Payment,Housing,Lagos,completed
TXN3041,ACC7839,3/1/2024 3:45,26.67,Spotify,Entertainment,Denver,completed
TXN3042,ACC8534,3/1/2024 3:57,124.67,Subway,Food,San Antonio,pending
TXN3043,ACC6311,3/1/2024 4:03,37.59,H&M,Shopping,Toronto,completed
TXN3044,ACC6351,3/1/2024 4:03,34.55,BP Gas,Transportation,Denver,completed
TXN3045,ACC9562,3/1/2024 4:20,4463.23,Maintenance Fee,Housing,Chicago,completed
TXN3046,ACC3873,3/1/2024 4:25,205.14,Internet Provider,Utilities,Madrid,completed
TXN3047,ACC3647,3/1/2024 4:31,1194.85,Bank Transfer,Transfer,Bangkok,completed
TXN3048,ACC7906,3/1/2024 4:35,40.96,Hulu,Entertainment,Sydney,completed
TXN3049,ACC7465,3/1/2024 4:43,38.5,Dunkin',Food,Rome,completed
TXN3050,ACC7501,3/1/2024 4:55,41.86,HBO Max,Entertainment,London,completed
TXN3051,ACC6803,3/1/2024 5:01,77.01,Chevron,Transportation,Las Vegas,completed
TXN3052,ACC4524,3/1/2024 5:05,1232.07,Doctor Visit,Healthcare,Philadelphia,flagged
TXN3053,ACC1876,3/1/2024 5:08,58.68,Trash Service,Utilities,Sydney,completed
TXN3054,ACC9727,3/1/2024 5:18,32.74,Nike Store,Shopping,Toronto,pending
TXN3055,ACC9248,3/1/2024 5:22,3781.64,Bank Transfer,Transfer,Toronto,completed
TXN3056,ACC5602,3/1/2024 5:31,21.04,Disney+,Entertainment,Portland,completed
TXN3057,ACC5063,3/1/2024 5:36,9600.7,Venmo,Transfer,Los Angeles,completed
TXN3058,ACC9614,3/1/2024 5:48,123.91,Cable TV,Utilities,Cleveland,completed
TXN3059,ACC9641,3/1/2024 5:51,48.68,Netflix,Entertainment,Philadelphia,pending
TXN3060,ACC1199,3/1/2024 5:59,2316.19,Fry's Electronics,Electronics,Paris,completed
TXN3061,ACC1175,3/1/2024 6:05,296.41,Cable TV,Utilities,Charlotte,completed
TXN3062,ACC3423,3/1/2024 6:10,1603.04,Property Tax,Housing,Mexico City,completed
TXN3063,ACC9872,3/1/2024 6:20,319.61,Uber,Transportation,London,pending
TXN3064,ACC5915,3/1/2024 6:29,43.18,Theme Park,Entertainment,Atlanta,completed
TXN3065,ACC6300,3/1/2024 6:31,36.94,HBO Max,Entertainment,Austin,completed
TXN3066,ACC7906,3/1/2024 6:40,13496.86,Western Union,Transfer,Tokyo,completed
TXN3067,ACC8581,3/1/2024 6:44,257.79,Water Bill,Utilities,Tampa,completed
TXN3068,ACC3824,3/1/2024 7:01,3145.94,HOA Fee,Housing,Rome,completed
TXN3069,ACC9139,3/1/2024 7:02,4454.51,MoneyGram,Transfer,Philadelphia,completed
TXN3070,ACC7056,3/1/2024 7:13,104.14,Solar Payment,Utilities,Toronto,completed
TXN3071,ACC2539,3/1/2024 7:16,45.72,Parking,Transportation,Charlotte,completed
TXN3072,ACC6072,3/1/2024 7:24,516.05,CVS Pharmacy,Healthcare,San Diego,completed
TXN3073,ACC1091,3/1/2024 7:36,270.91,Walgreens,Healthcare,Dallas,flagged
TXN3074,ACC6311,3/1/2024 7:39,33.58,Exxon,Transportation,Portland,pending
TXN3075,ACC1980,3/1/2024 7:42,7937.93,Cash App,Transfer,Amsterdam,completed
TXN3076,ACC9265,3/1/2024 7:55,14672.86,Zelle,Transfer,Dubai,completed
TXN3077,ACC6916,3/1/2024 7:54,217.61,Doctor Visit,Healthcare,Cleveland,pending
TXN3078,ACC8952,3/1/2024 8:04,2417.24,Fry's Electronics,Electronics,Miami,completed
TXN3079,ACC8589,3/1/2024 8:11,73.57,Car Wash,Transportation,Dubai,flagged
TXN3080,ACC8671,3/1/2024 8:21,191.56,Phone Bill,Utilities,Seattle,completed
TXN3081,ACC4773,3/1/2024 8:29,31.14,Movie Theater,Entertainment,Minneapolis,completed
TXN3082,ACC8988,3/1/2024 8:32,94.03,Subway,Food,Minneapolis,flagged
TXN3083,ACC5005,3/1/2024 8:39,27.93,Hulu,Entertainment,New York,completed
TXN3084,ACC1763,3/1/2024 8:52,242.44,Internet Provider,Utilities,Denver,pending
TXN3085,ACC9334,3/1/2024 8:54,27.92,Netflix,Entertainment,Nashville,pending
TXN3086,ACC9338,3/1/2024 9:03,19.77,Five Guys,Food,Sydney,flagged
TXN3087,ACC6300,3/1/2024 9:04,1955.84,Microsoft Store,Electronics,Mexico City,flagged
TXN3088,ACC9954,3/1/2024 9:15,164.42,H&M,Shopping,Seattle,completed
TXN3089,ACC6531,3/1/2024 9:28,48.09,Theme Park,Entertainment,Sydney,pending
TXN3090,ACC8671,3/1/2024 9:28,1868.97,Fry's Electronics,Electronics,Las Vegas,completed
TXN3091,ACC9636,3/1/2024 9:38,348.09,Internet Provider,Utilities,Berlin,completed
TXN3092,ACC2940,3/1/2024 9:42,221.74,Luxury Store,Shopping,Tampa,pending
TXN3093,ACC7283,3/1/2024 9:54,47.91,Disney+,Entertainment,Dallas,pending
TXN3094,ACC7503,3/1/2024 9:55,129.82,Zara,Shopping,Orlando,flagged
TXN3095,ACC3955,3/1/2024 10:07,4627.28,Bank Transfer,Transfer,Mexico City,completed
TXN3096,ACC8635,3/1/2024 10:09,2914.55,PayPal Transfer,Transfer,Singapore,flagged
TXN3097,ACC2866,3/1/2024 10:24,112.98,eBay,Shopping,Chicago,flagged
TXN3098,ACC9954,3/1/2024 10:25,39.35,BP Gas,Transportation,London,completed
TXN3099,ACC8711,3/1/2024 10:37,272.34,Electric Company,Utilities,Los Angeles,completed
TXN3100,ACC9226,3/1/2024 10:38,1596.56,B&H Photo,Electronics,Berlin,completed
TXN3101,ACC2400,3/1/2024 10:43,446.95,HBO Max,Entertainment,Chicago,pending
TXN3102,ACC9875,3/1/2024 10:55,30.34,Burger King,Food,Singapore,pending
TXN3103,ACC2507,3/1/2024 11:00,443.73,Gaming Store,Entertainment,Tokyo,completed
TXN3104,ACC3647,3/1/2024 11:07,279.21,Electric Company,Utilities,Charlotte,completed
TXN3105,ACC7441,3/1/2024 11:13,81.06,Etsy,Shopping,Dubai,completed
TXN3106,ACC7167,3/1/2024 11:19,119.02,Chipotle,Food,Chicago,completed
TXN3107,ACC9351,3/1/2024 11:33,643.28,Microsoft Store,Electronics,London,completed
TXN3108,ACC4477,3/1/2024 11:40,50.07,Parking,Transportation,Boston,completed
TXN3109,ACC5385,3/1/2024 11:44,2902.43,Rent Payment,Housing,Cleveland,completed
TXN3110,ACC7510,3/1/2024 11:49,330.18,GameStop,Electronics,London,flagged
TXN3111,ACC4897,3/1/2024 11:56,160.8,Costco,Shopping,Chicago,completed
TXN3112,ACC6411,3/1/2024 12:08,272.87,Exxon,Transportation,Singapore,completed
TXN3113,ACC1980,3/1/2024 12:11,147.07,Panera Bread,Food,Denver,completed
TXN3114,ACC1436,3/1/2024 12:13,1929.07,GameStop,Electronics,San Antonio,flagged
TXN3115,ACC7964,3/1/2024 12:24,92.66,Subway,Food,Philadelphia,completed
TXN3116,ACC7839,3/1/2024 12:29,47.89,Lyft,Transportation,Austin,completed
TXN3117,ACC5946,3/1/2024 12:39,32.29,Zara,Shopping,Minneapolis,completed
TXN3118,ACC4771,3/1/2024 12:41,205.91,Home Depot,Shopping,Cleveland,pending
TXN3119,ACC3890,3/1/2024 12:51,1749.64,Newegg,Electronics,Dubai,completed
TXN3120,ACC3873,3/1/2024 12:56,31.69,Concert Tickets,Entertainment,Tampa,completed
TXN3121,ACC6537,3/1/2024 13:11,108.67,Home Depot,Shopping,Austin,completed
TXN3122,ACC2539,3/1/2024 13:17,24.89,HBO Max,Entertainment,Sydney,pending
TXN3123,ACC7355,3/1/2024 13:17,1135.47,Fry's Electronics,Electronics,Portland,completed
TXN3124,ACC8671,3/1/2024 13:32,382.41,Walgreens,Healthcare,Austin,completed
TXN3125,ACC6072,3/1/2024 13:34,129.2,B&H Photo,Electronics,Boston,completed
TXN3126,ACC9224,3/1/2024 13:40,3939.33,HOA Fee,Housing,Rome,flagged
TXN3127,ACC3610,3/1/2024 13:49,250.55,Target,Shopping,Boston,completed
TXN3128,ACC3610,3/1/2024 13:56,1566.1,Micro Center,Electronics,Amsterdam,completed
TXN3129,ACC9248,3/1/2024 14:03,33.58,Gaming Store,Entertainment,Los Angeles,completed
TXN3130,ACC9829,3/1/2024 14:11,3060.88,HOA Fee,Housing,San Diego,completed
TXN3131,ACC9087,3/1/2024 14:16,1973.49,Apple Store,Electronics,Houston,completed
TXN3132,ACC9472,3/1/2024 14:19,46.31,Lyft,Transportation,Minneapolis,completed
TXN3133,ACC4642,3/1/2024 14:26,1437.11,GameStop,Electronics,Tampa,pending
TXN3134,ACC7441,3/1/2024 14:39,293.49,Water Bill,Utilities,Detroit,completed
TXN3135,ACC8952,3/1/2024 14:42,66.33,Uber,Transportation,Portland,completed
TXN3136,ACC5671,3/1/2024 14:54,82.5,Dunkin',Food,Chicago,flagged
TXN3137,ACC2507,3/1/2024 15:02,15.15,Xbox Store,Entertainment,Cleveland,completed
TXN3138,ACC2866,3/1/2024 15:06,11.58,Xbox Store,Entertainment,Cleveland,completed
TXN3139,ACC5915,3/1/2024 15:14,70.96,Parking,Transportation,San Antonio,completed
TXN3140,ACC8395,3/1/2024 15:19,24.31,BP Gas,Transportation,Austin,flagged
TXN3141,ACC7557,3/1/2024 15:27,16.74,Pizza Hut,Food,Berlin,completed
TXN3142,ACC3779,3/1/2024 15:29,45.17,Car Rental,Transportation,Cleveland,pending
TXN3143,ACC4062,3/1/2024 15:43,1638.96,Microsoft Store,Electronics,Dallas,completed
TXN3144,ACC8242,3/1/2024 15:50,937.99,Property Tax,Housing,Denver,completed
TXN3145,ACC6047,3/1/2024 16:00,142.38,Phone Bill,Utilities,Atlanta,completed
TXN3146,ACC7839,3/1/2024 16:07,47.73,Zara,Shopping,San Antonio,completed
TXN3147,ACC4550,3/1/2024 16:05,105.18,Dunkin',Food,Madrid,completed
TXN3148,ACC7720,3/1/2024 16:20,87.13,Starbucks,Food,Miami,completed
TXN3149,ACC7249,3/1/2024 16:18,2054.04,Home Insurance,Housing,Amsterdam,completed
TXN3150,ACC7127,3/1/2024 16:31,2330.62,Rent Payment,Housing,Seattle,completed
TXN3151,ACC4897,3/1/2024 16:38,4350.1,Wire Transfer,Transfer,Austin,pending
TXN3152,ACC1199,3/1/2024 16:44,36,Concert Tickets,Entertainment,Sydney,completed
TXN3153,ACC9456,3/1/2024 16:48,79.68,Chevron,Transportation,Cleveland,completed
TXN3154,ACC3891,3/1/2024 16:57,1548.8,Fry's Electronics,Electronics,Boston,completed
TXN3155,ACC8377,3/1/2024 17:10,301.49,GameStop,Electronics,Madrid,completed
TXN3156,ACC6841,3/1/2024 17:12,1645.56,Apple Store,Electronics,Boston,flagged
TXN3157,ACC3890,3/1/2024 17:20,108.93,B&H Photo,Electronics,Rome,flagged
TXN3158,ACC9087,3/1/2024 17:29,14.42,Theme Park,Entertainment,Cleveland,completed
TXN3159,ACC3828,3/1/2024 17:30,114.12,Walgreens,Healthcare,Seattle,completed
TXN3160,ACC8008,3/1/2024 17:39,13807.6,Zelle,Transfer,Madrid,flagged
TXN3161,ACC9338,3/1/2024 17:47,47.48,Toll Road,Transportation,Dubai,pending
TXN3162,ACC5946,3/1/2024 17:50,4620.9,Maintenance Fee,Housing,Lagos,flagged
TXN3163,ACC9087,3/1/2024 18:02,547.77,CVS Pharmacy,Healthcare,Portland,flagged
TXN3164,ACC3647,3/1/2024 18:09,57.02,Luxury Store,Shopping,Paris,completed
TXN3165,ACC3757,3/1/2024 18:10,103.96,Luxury Store,Shopping,New York,completed
TXN3166,ACC3757,3/1/2024 18:22,59.56,KFC,Food,Singapore,completed
TXN3167,ACC2812,3/1/2024 18:26,38.75,Theme Park,Entertainment,Sydney,completed
TXN3168,ACC7839,3/1/2024 18:31,1476.8,Micro Center,Electronics,Rome,completed
TXN3169,ACC7501,3/1/2024 18:47,1522.84,GameStop,Electronics,Mumbai,flagged
TXN3170,ACC9607,3/1/2024 18:46,5000.5,Venmo,Transfer,Charlotte,completed
TXN3171,ACC4565,3/1/2024 18:53,116.54,Chipotle,Food,Tampa,completed
TXN3172,ACC9334,3/1/2024 19:08,9662.89,Zelle,Transfer,San Diego,completed
TXN3173,ACC4524,3/1/2024 19:13,119.8,Dunkin',Food,Chicago,completed
TXN3174,ACC6531,3/1/2024 19:14,10459.38,Wire Transfer,Transfer,Orlando,pending
TXN3175,ACC9338,3/1/2024 19:28,11.57,Hulu,Entertainment,San Antonio,flagged
TXN3176,ACC7283,3/1/2024 19:30,76.43,Car Wash,Transportation,San Antonio,completed
TXN3177,ACC4104,3/1/2024 19:41,801.21,Samsung Store,Electronics,Tokyo,pending
TXN3178,ACC9334,3/1/2024 19:50,2020.84,GameStop,Electronics,London,completed
TXN3179,ACC7441,3/1/2024 19:53,55.99,Uber,Transportation,Miami,completed
TXN3180,ACC3316,3/1/2024 20:03,4212.66,Zelle,Transfer,Atlanta,completed
TXN3181,ACC7283,3/1/2024 20:10,13.82,Netflix,Entertainment,Detroit,completed
TXN3182,ACC5385,3/1/2024 20:12,113.69,Solar Payment,Utilities,Rome,completed
TXN3183,ACC5647,3/1/2024 20:26,9304.7,Venmo,Transfer,Sydney,completed
TXN3184,ACC9224,3/1/2024 20:23,14133.74,MoneyGram,Transfer,Las Vegas,flagged
TXN3185,ACC7355,3/1/2024 20:34,1654.04,Best Buy,Electronics,Berlin,completed
TXN3186,ACC9349,3/1/2024 20:47,74.55,Uber,Transportation,Berlin,completed
TXN3187,ACC8581,3/1/2024 20:51,3873.18,Maintenance Fee,Housing,Bangkok,completed
TXN3188,ACC6140,3/1/2024 20:56,125.65,Burger King,Food,Mumbai,completed
TXN3189,ACC9872,3/1/2024 21:01,1290.87,Maintenance Fee,Housing,Chicago,completed
TXN3190,ACC9636,3/1/2024 21:06,1540.36,Samsung Store,Electronics,Detroit,completed
TXN3191,ACC6912,3/1/2024 21:21,13561.29,Zelle,Transfer,Seattle,flagged
TXN3192,ACC7557,3/1/2024 21:21,45.7,Panera Bread,Food,Chicago,completed
TXN3193,ACC3891,3/1/2024 21:31,49.93,Zara,Shopping,Detroit,pending
TXN3194,ACC5258,3/1/2024 21:40,337.26,Gas Company,Utilities,Sydney,completed
TXN3195,ACC3316,3/1/2024 21:43,1142.91,Fry's Electronics,Electronics,Rome,pending
TXN3196,ACC6469,3/1/2024 21:49,1735.61,Costco,Shopping,Dallas,completed
TXN3197,ACC3665,3/1/2024 22:01,49.43,Shell Gas,Transportation,Atlanta,pending
TXN3198,ACC5131,3/1/2024 22:03,43.72,Shell Gas,Transportation,Bangkok,completed
TXN3199,ACC9334,3/1/2024 22:14,1368.61,Macy's,Shopping,Miami,completed
TXN3200,ACC6912,3/1/2024 22:19,1626.82,Samsung Store,Electronics,Amsterdam,pending
TXN3201,ACC5131,3/1/2024 22:32,22.61,Lyft,Transportation,Mumbai,completed
TXN3202,ACC4848,3/1/2024 22:39,8823.36,Venmo,Transfer,San Francisco,flagged
TXN3203,ACC6044,3/1/2024 22:45,145.91,Macy's,Shopping,Houston,pending
TXN3204,ACC9954,3/1/2024 22:45,184.12,Phone Bill,Utilities,New York,completed
TXN3205,ACC1980,3/1/2024 22:55,10536.38,PayPal Transfer,Transfer,Austin,flagged
TXN3206,ACC1091,3/1/2024 23:07,246.57,Electric Company,Utilities,Houston,completed
TXN3207,ACC6072,3/1/2024 23:05,1716.8,Fry's Electronics,Electronics,Tampa,completed
TXN3208,ACC6351,3/1/2024 23:13,3932.7,Zelle,Transfer,Singapore,completed
TXN3209,ACC9872,3/1/2024 23:23,43.12,Nordstrom,Shopping,Tampa,pending
TXN3210,ACC1587,3/1/2024 23:33,9036.75,Bank Transfer,Transfer,San Antonio,flagged
TXN3211,ACC5915,3/1/2024 23:39,356.52,Water Bill,Utilities,Las Vegas,pending
TXN3212,ACC4477,3/1/2024 23:49,15.68,Xbox Store,Entertainment,Philadelphia,completed
TXN3213,ACC2855,3/1/2024 23:48,689.61,Newegg,Electronics,Orlando,completed
TXN3214,ACC9562,3/2/2024 0:01,34.21,Five Guys,Food,Paris,completed
TXN3215,ACC4479,3/2/2024 0:07,205.66,eBay,Shopping,Bangkok,completed
TXN3216,ACC1411,3/2/2024 0:09,918.66,CVS Pharmacy,Healthcare,San Francisco,completed
TXN3217,ACC3824,3/2/2024 0:22,3538.94,Mortgage Payment,Housing,New York,completed
TXN3218,ACC7283,3/2/2024 0:29,21.3,Movie Theater,Entertainment,Madrid,completed
TXN3219,ACC4773,3/2/2024 0:31,11283.97,Venmo,Transfer,Rome,completed
TXN3220,ACC2208,3/2/2024 0:44,53.11,Costco,Shopping,San Diego,completed
TXN3221,ACC6494,3/2/2024 0:42,491.49,Theme Park,Entertainment,Orlando,completed
TXN3222,ACC6841,3/2/2024 0:59,13.83,Spotify,Entertainment,San Francisco,flagged
TXN3223,ACC8405,3/2/2024 0:58,103.62,McDonald's,Food,Sydney,completed
TXN3224,ACC1587,3/2/2024 1:13,26.27,Nordstrom,Shopping,Chicago,pending
TXN3225,ACC4477,3/2/2024 1:14,739.45,CVS Pharmacy,Healthcare,Dallas,completed
TXN3226,ACC4477,3/2/2024 1:23,2172.19,Samsung Store,Electronics,Toronto,pending
TXN3227,ACC5602,3/2/2024 1:34,162.21,Gym Membership,Healthcare,Detroit,pending
TXN3228,ACC4848,3/2/2024 1:32,222.06,H&M,Shopping,Dallas,completed
TXN3229,ACC5005,3/2/2024 1:40,141.33,Five Guys,Food,Cleveland,completed
TXN3230,ACC4479,3/2/2024 1:54,291.6,Phone Bill,Utilities,Dubai,completed
TXN3231,ACC2517,3/2/2024 1:59,4680.17,Rent Payment,Housing,Miami,pending
TXN3232,ACC2589,3/2/2024 2:03,5344.41,PayPal Transfer,Transfer,Philadelphia,completed
TXN3233,ACC8671,3/2/2024 2:15,2338.77,Venmo,Transfer,Las Vegas,completed
TXN3234,ACC8395,3/2/2024 2:16,1525.98,Rent Payment,Housing,Nashville,completed
TXN3235,ACC1594,3/2/2024 2:21,273.62,eBay,Shopping,Rome,completed
TXN3236,ACC2247,3/2/2024 2:28,615.02,Doctor Visit,Healthcare,Paris,completed
TXN3237,ACC9334,3/2/2024 2:37,337.57,Gas Company,Utilities,Singapore,completed
TXN3238,ACC1199,3/2/2024 2:51,34.61,Auto Repair,Transportation,Orlando,completed
TXN3239,ACC5063,3/2/2024 2:56,14.26,Steam,Entertainment,London,completed
TXN3240,ACC1587,3/2/2024 2:56,254.32,Internet Provider,Utilities,San Francisco,completed
TXN3241,ACC1594,3/2/2024 3:02,207.04,Cash App,Transfer,Amsterdam,completed
TXN3242,ACC5915,3/2/2024 3:16,14,Five Guys,Food,Tokyo,completed
TXN3243,ACC8390,3/2/2024 3:22,1363.95,Newegg,Electronics,Madrid,completed
TXN3244,ACC7747,3/2/2024 3:33,823.4,HOA Fee,Housing,Portland,completed
TXN3245,ACC7720,3/2/2024 3:35,33.05,Chipotle,Food,San Antonio,completed
TXN3246,ACC8463,3/2/2024 3:38,1682.99,Newegg,Electronics,Austin,completed
TXN3247,ACC9472,3/2/2024 3:52,478.75,Hospital Payment,Healthcare,Austin,flagged
TXN3248,ACC8395,3/2/2024 3:51,429.85,B&H Photo,Electronics,Mexico City,completed
TXN3249,ACC3828,3/2/2024 4:07,39.06,PlayStation Store,Entertainment,Orlando,flagged
TXN3250,ACC9338,3/2/2024 4:15,1276.02,Physical Therapy,Healthcare,Miami,pending
TXN3251,ACC2539,3/2/2024 4:15,9464.35,Venmo,Transfer,Phoenix,completed
TXN3252,ACC1091,3/2/2024 4:21,139.74,Chick-fil-A,Food,Tokyo,flagged
TXN3253,ACC9338,3/2/2024 4:26,18.13,Movie Theater,Entertainment,Rome,completed
TXN3254,ACC1352,3/2/2024 4:39,213.89,Trash Service,Utilities,Amsterdam,pending
TXN3255,ACC3873,3/2/2024 4:46,493.79,Walgreens,Healthcare,Amsterdam,completed
TXN3256,ACC6916,3/2/2024 4:48,51.95,BP Gas,Transportation,San Diego,flagged
TXN3257,ACC7127,3/2/2024 4:54,210.47,Zara,Shopping,Mexico City,completed
TXN3258,ACC7510,3/2/2024 5:04,1671.19,Western Union,Transfer,Tokyo,completed
TXN3259,ACC3486,3/2/2024 5:08,205.56,Lab Test,Healthcare,Amsterdam,completed
TXN3260,ACC3890,3/2/2024 5:15,1409.64,Rent Payment,Housing,Amsterdam,completed
TXN3261,ACC9416,3/2/2024 5:32,2266.25,Rent Payment,Housing,Berlin,completed
TXN3262,ACC8377,3/2/2024 5:38,284.73,Electric Company,Utilities,Berlin,pending
TXN3263,ACC9770,3/2/2024 5:44,2006.44,Newegg,Electronics,Mumbai,completed
TXN3264,ACC7820,3/2/2024 5:53,165.62,Luxury Store,Shopping,Berlin,completed
TXN3265,ACC5034,3/2/2024 5:54,163.14,Water Bill,Utilities,Sydney,flagged
TXN3266,ACC6803,3/2/2024 6:00,48.1,BP Gas,Transportation,Lagos,flagged
TXN3267,ACC7181,3/2/2024 6:12,26.27,Theme Park,Entertainment,Atlanta,pending
TXN3268,ACC6140,3/2/2024 6:12,2612.52,Property Tax,Housing,Los Angeles,pending
TXN3269,ACC3647,3/2/2024 6:24,1384.34,Doctor Visit,Healthcare,New York,completed
